task,episode,frame,timestamp,camera,mode,subject,relation,object,edited,original_relation
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,black_stove,is_left_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,black_bowl,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,cookie,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,black_bowl,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,red_drawer,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,black_bowl,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,white_plate,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,black_stove,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,cookie,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,black_stove,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,white_plate,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,red_drawer,is_behind,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,white_plate,is_behind,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,red_drawer,is_right_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,300,10.0,agent_view,gt,white_plate,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,black_bowl,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,black_stove,is_left_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,black_bowl,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,cookie,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,black_bowl,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,red_drawer,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,black_bowl,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,white_plate,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,black_stove,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,cookie,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,black_stove,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,white_plate,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,red_drawer,is_behind,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,white_plate,is_behind,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,red_drawer,is_right_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,330,11.0,agent_view,gt,white_plate,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,black_bowl,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,black_stove,is_left_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,black_bowl,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,cookie,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,black_bowl,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,red_drawer,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,black_bowl,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,white_plate,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,black_stove,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,cookie,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,black_stove,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,white_plate,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,red_drawer,is_behind,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,white_plate,is_behind,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,red_drawer,is_right_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,360,12.0,agent_view,gt,white_plate,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,black_bowl,is_on_top_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,black_stove,is_below_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,black_bowl,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,cookie,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,black_bowl,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,red_drawer,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,black_bowl,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,white_plate,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,black_stove,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,cookie,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,black_stove,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,white_plate,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,red_drawer,is_behind,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,white_plate,is_behind,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,red_drawer,is_right_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,390,13.0,agent_view,gt,white_plate,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,black_bowl,is_on_top_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,black_stove,is_below_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,black_bowl,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,cookie,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,black_bowl,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,red_drawer,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,black_bowl,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,white_plate,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,black_stove,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,cookie,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,black_stove,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,red_drawer,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,black_stove,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,white_plate,is_right_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,cookie,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,red_drawer,is_behind,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,cookie,is_in_front_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,white_plate,is_behind,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,red_drawer,is_right_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_39,420,14.0,agent_view,gt,white_plate,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,black_bowl,is_left_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,black_stove,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,black_bowl,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,cookie,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,black_bowl,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,red_drawer,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,black_bowl,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,white_plate,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,black_stove,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,cookie,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,black_stove,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,red_drawer,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,black_stove,is_in_front_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,white_plate,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,cookie,is_behind,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,red_drawer,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,cookie,is_behind,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,white_plate,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,red_drawer,is_behind,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,0,0.0,agent_view,gt,white_plate,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,black_bowl,is_left_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,black_stove,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,black_bowl,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,cookie,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,black_bowl,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,red_drawer,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,black_bowl,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,white_plate,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,black_stove,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,cookie,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,black_stove,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,red_drawer,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,black_stove,is_in_front_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,white_plate,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,cookie,is_behind,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,red_drawer,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,cookie,is_behind,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,white_plate,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,red_drawer,is_behind,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,30,1.0,agent_view,gt,white_plate,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,black_bowl,is_left_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,black_stove,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,black_bowl,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,cookie,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,black_bowl,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,red_drawer,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,black_bowl,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,white_plate,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,black_stove,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,cookie,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,black_stove,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,red_drawer,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,black_stove,is_in_front_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,white_plate,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,cookie,is_behind,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,red_drawer,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,cookie,is_behind,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,white_plate,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,red_drawer,is_behind,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,60,2.0,agent_view,gt,white_plate,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,black_bowl,is_left_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,black_stove,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,black_bowl,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,cookie,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,black_bowl,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,red_drawer,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,black_bowl,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,white_plate,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,black_stove,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,cookie,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,black_stove,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,red_drawer,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,black_stove,is_in_front_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,white_plate,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,cookie,is_behind,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,red_drawer,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,cookie,is_behind,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,white_plate,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,red_drawer,is_behind,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,90,3.0,agent_view,gt,white_plate,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,black_bowl,is_left_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,black_stove,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,black_bowl,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,cookie,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,black_bowl,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,red_drawer,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,black_bowl,is_left_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,white_plate,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,black_stove,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,cookie,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,black_stove,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,red_drawer,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,black_stove,is_in_front_of,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,white_plate,is_behind,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,cookie,is_behind,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,red_drawer,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,cookie,is_behind,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,white_plate,is_in_front_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,red_drawer,is_behind,white_plate,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,120,4.0,agent_view,gt,white_plate,is_in_front_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,150,5.0,agent_view,gt,black_bowl,is_left_of,black_stove,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,150,5.0,agent_view,gt,black_stove,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,150,5.0,agent_view,gt,black_bowl,is_left_of,cookie,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,150,5.0,agent_view,gt,cookie,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,150,5.0,agent_view,gt,black_bowl,is_left_of,red_drawer,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,150,5.0,agent_view,gt,red_drawer,is_right_of,black_bowl,no,
place-the-black-bowl-from-the-left-to-the-top-of-the-stove,episode_4,150,5.0,agent_view,gt,black_bowl,is_left_of,white_plate,no,
