[2026-07-24 03:14:26] Run started: sg_format_ablation_2026_07_24_03_14_26
[2026-07-24 03:14:26] Manifest written: C:\Users\hassa\OneDrive\Desktop\EmbodimentSemantic\vla_benchmarking\ablation_outputs\sg_format_ablation_2026_07_24_03_14_26\ablation_manifest.json
[2026-07-24 03:14:26] Formats: triplet_published, triplet_human, triplet_human_bar, triplet_human_shared_subject, natural_separate, natural_compact, natural_compact_current, natural_compact_no_label, natural_compact_context_first
[2026-07-24 03:14:26] Tasks: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[2026-07-24 03:14:26] Episodes per task/format: 1
[2026-07-24 03:14:26] Estimated prompt rows per format: 10
[2026-07-24 08:54:28] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1221/10
[2026-07-24 08:55:03] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1222/10
[2026-07-24 08:55:08] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1231/10
[2026-07-24 08:55:48] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1241/10
[2026-07-24 08:56:28] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1248/10
[2026-07-24 08:56:33] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1251/10
[2026-07-24 08:57:13] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1254/10
[2026-07-24 08:57:18] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1261/10
[2026-07-24 08:57:59] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1271/10
[2026-07-24 08:58:39] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1274/10
[2026-07-24 08:58:44] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1281/10
[2026-07-24 08:59:24] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1291/10
[2026-07-24 09:00:09] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1301/10
[2026-07-24 09:00:49] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1306/10
[2026-07-24 09:00:54] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1311/10
[2026-07-24 09:01:34] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1321/10
[2026-07-24 09:02:15] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1326/10
[2026-07-24 09:02:20] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1331/10
[2026-07-24 09:03:00] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1341/10
[2026-07-24 09:03:45] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1351/10
[2026-07-24 09:04:25] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1361/10
[2026-07-24 09:05:05] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1362/10
[2026-07-24 09:05:10] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1371/10
[2026-07-24 09:05:50] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1381/10
[2026-07-24 09:06:31] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1382/10
[2026-07-24 09:06:36] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1391/10
[2026-07-24 09:07:16] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1399/10
[2026-07-24 09:07:21] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1400/10
[2026-07-24 09:07:26] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1401/10
[2026-07-24 09:08:06] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1407/10
[2026-07-24 09:08:11] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1411/10
[2026-07-24 09:08:51] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1421/10
[2026-07-24 09:09:36] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1431/10
[2026-07-24 09:10:22] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1441/10
[2026-07-24 09:11:02] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1448/10
[2026-07-24 09:11:07] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1451/10
[2026-07-24 09:11:47] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1461/10
[2026-07-24 09:12:27] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1467/10
[2026-07-24 09:12:32] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1471/10
[2026-07-24 09:13:12] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1478/10
[2026-07-24 09:13:17] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1481/10
[2026-07-24 09:13:57] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1491/10
[2026-07-24 09:14:43] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1501/10
[2026-07-24 09:15:23] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1505/10
[2026-07-24 09:15:28] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1511/10
[2026-07-24 09:16:08] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1514/10
[2026-07-24 09:16:13] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1521/10
[2026-07-24 09:16:53] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1531/10
[2026-07-24 09:17:38] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1541/10
[2026-07-24 09:18:19] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1547/10
[2026-07-24 09:18:24] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1551/10
[2026-07-24 09:19:04] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1561/10
[2026-07-24 09:19:49] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1567/10
[2026-07-24 09:19:54] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1571/10
[2026-07-24 09:20:34] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1581/10
[2026-07-24 09:21:19] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1591/10
[2026-07-24 09:22:05] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1601/10
[2026-07-24 09:22:50] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1611/10
[2026-07-24 09:23:35] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1621/10
[2026-07-24 09:24:15] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1627/10
[2026-07-24 09:24:20] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1631/10
[2026-07-24 09:25:00] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1641/10
[2026-07-24 09:25:40] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1643/10
[2026-07-24 09:25:46] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1651/10
[2026-07-24 09:26:26] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1655/10
[2026-07-24 09:26:31] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1661/10
[2026-07-24 09:27:11] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1671/10
[2026-07-24 09:27:51] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1675/10
[2026-07-24 09:27:56] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1680/10
[2026-07-24 09:28:01] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1681/10
[2026-07-24 09:28:41] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1690/10
[2026-07-24 09:28:46] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1691/10
[2026-07-24 09:29:27] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1698/10
[2026-07-24 09:29:32] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1701/10
[2026-07-24 09:30:12] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1711/10
[2026-07-24 09:30:52] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1721/10
[2026-07-24 09:31:32] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1725/10
[2026-07-24 09:31:37] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1731/10
[2026-07-24 09:32:17] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1732/10
[2026-07-24 09:32:22] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1741/10
[2026-07-24 09:33:02] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1747/10
[2026-07-24 09:33:08] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1751/10
[2026-07-24 09:33:48] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1761/10
[2026-07-24 09:34:28] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1769/10
[2026-07-24 09:34:33] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1771/10
[2026-07-24 09:35:13] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1781/10
[2026-07-24 09:35:58] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1791/10
[2026-07-24 09:36:38] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1801/10
[2026-07-24 09:37:19] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1804/10
[2026-07-24 09:37:24] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1811/10
[2026-07-24 09:38:04] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1821/10
[2026-07-24 09:38:49] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1831/10
[2026-07-24 09:39:29] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1832/10
[2026-07-24 09:39:34] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1841/10
[2026-07-24 09:40:14] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1851/10
[2026-07-24 09:40:55] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1858/10
[2026-07-24 09:41:00] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1861/10
[2026-07-24 09:41:40] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1871/10
[2026-07-24 09:42:25] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1881/10
[2026-07-24 09:43:05] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1891/10
[2026-07-24 09:43:45] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1893/10
[2026-07-24 09:43:50] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1901/10
[2026-07-24 09:44:31] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1911/10
[2026-07-24 09:45:11] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1912/10
[2026-07-24 09:45:16] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1921/10
[2026-07-24 09:45:56] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1931/10
[2026-07-24 09:46:41] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1936/10
[2026-07-24 09:46:46] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1941/10
[2026-07-24 09:47:32] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1949/10
[2026-07-24 09:47:37] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1951/10
[2026-07-24 09:48:17] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1956/10
[2026-07-24 09:48:22] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1960/10
[2026-07-24 09:48:27] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1961/10
[2026-07-24 09:49:12] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1971/10
[2026-07-24 09:49:52] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1980/10
[2026-07-24 09:49:57] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1981/10
[2026-07-24 09:50:38] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1991/10
[2026-07-24 09:51:18] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2001/10
[2026-07-24 09:52:03] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2010/10
[2026-07-24 09:52:08] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2011/10
[2026-07-24 09:52:48] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2021/10
[2026-07-24 09:53:28] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2026/10
[2026-07-24 09:53:33] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2031/10
[2026-07-24 09:54:14] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2041/10
[2026-07-24 09:54:54] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2047/10
[2026-07-24 09:54:59] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2051/10
[2026-07-24 09:55:39] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2061/10
[2026-07-24 09:56:19] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2066/10
[2026-07-24 09:56:24] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2071/10
[2026-07-24 09:57:05] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2081/10
[2026-07-24 09:57:45] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2091/10
[2026-07-24 09:58:30] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2101/10
[2026-07-24 09:59:10] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2105/10
[2026-07-24 09:59:15] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2111/10
[2026-07-24 09:59:55] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2121/10
[2026-07-24 10:00:36] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2128/10
[2026-07-24 10:00:41] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2131/10
[2026-07-24 10:01:21] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2141/10
[2026-07-24 10:02:06] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2151/10
[2026-07-24 10:02:46] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2157/10
[2026-07-24 10:02:51] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2161/10
[2026-07-24 10:03:32] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2171/10
[2026-07-24 10:04:12] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2178/10
[2026-07-24 10:04:17] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2181/10
[2026-07-24 10:04:57] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2188/10
[2026-07-24 10:05:02] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2191/10
[2026-07-24 10:05:42] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2201/10
[2026-07-24 10:06:22] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2211/10
[2026-07-24 10:07:03] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2214/10
[2026-07-24 10:07:08] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2221/10
[2026-07-24 10:07:48] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2231/10
[2026-07-24 10:08:33] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2240/10
[2026-07-24 10:08:38] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2241/10
[2026-07-24 10:09:18] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2242/10
[2026-07-24 10:09:23] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2251/10
[2026-07-24 10:10:03] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2261/10
[2026-07-24 10:10:44] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2262/10
[2026-07-24 10:10:49] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2271/10
[2026-07-24 10:11:29] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2274/10
[2026-07-24 10:11:34] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2281/10
[2026-07-24 10:12:14] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2291/10
[2026-07-24 10:12:54] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2293/10
[2026-07-24 10:12:59] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2301/10
[2026-07-24 10:13:40] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2311/10
[2026-07-24 10:14:25] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2321/10
[2026-07-24 10:15:05] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2324/10
[2026-07-24 10:15:10] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2331/10
[2026-07-24 10:15:50] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2341/10
[2026-07-24 10:16:30] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2345/10
[2026-07-24 10:16:36] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2351/10
[2026-07-24 10:17:16] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2361/10
[2026-07-24 10:18:01] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2371/10
[2026-07-24 10:18:46] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2381/10
[2026-07-24 10:19:26] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2385/10
[2026-07-24 10:19:31] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2391/10
[2026-07-24 10:20:12] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2401/10
[2026-07-24 10:20:57] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2411/10
[2026-07-24 10:21:42] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2421/10
[2026-07-24 10:22:22] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2426/10
[2026-07-24 10:22:27] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2431/10
[2026-07-24 10:23:08] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2441/10
[2026-07-24 10:23:53] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2451/10
[2026-07-24 10:24:33] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2452/10
[2026-07-24 10:24:38] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2461/10
[2026-07-24 10:25:18] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2471/10
[2026-07-24 10:25:58] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2474/10
[2026-07-24 10:26:04] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2481/10
[2026-07-24 10:26:44] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2491/10
[2026-07-24 10:27:29] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2501/10
[2026-07-24 10:28:09] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2502/10
[2026-07-24 10:28:14] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2511/10
[2026-07-24 10:28:54] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2520/10
[2026-07-24 10:29:04] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2521/10
[2026-07-24 10:29:45] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2529/10
[2026-07-24 10:29:50] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2531/10
[2026-07-24 10:30:30] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2541/10
[2026-07-24 10:31:15] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2551/10
[2026-07-24 10:31:55] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2554/10
[2026-07-24 10:32:00] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2561/10
[2026-07-24 10:32:41] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2571/10
[2026-07-24 10:33:21] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2572/10
[2026-07-24 10:33:26] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2581/10
[2026-07-24 10:34:11] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2591/10
[2026-07-24 10:34:52] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2595/10
[2026-07-24 10:34:57] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2601/10
[2026-07-24 10:35:37] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2611/10
[2026-07-24 10:36:22] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2621/10
[2026-07-24 10:37:02] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2628/10
[2026-07-24 10:37:07] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2631/10
[2026-07-24 10:37:48] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2641/10
[2026-07-24 10:38:33] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2651/10
[2026-07-24 10:39:18] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2661/10
[2026-07-24 10:39:58] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2669/10
[2026-07-24 10:40:03] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2671/10
[2026-07-24 10:40:44] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2681/10
[2026-07-24 10:41:29] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2691/10
[2026-07-24 10:42:09] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2700/10
[2026-07-24 10:42:14] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2701/10
[2026-07-24 10:42:49] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2702/10
[2026-07-24 10:42:54] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2711/10
[2026-07-24 10:43:35] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2721/10
[2026-07-24 10:44:15] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2722/10
[2026-07-24 10:44:20] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2731/10
